date;state;COUNTRY;confirmed
2020-06-23;no;Burkina Faso;907
2020-06-23;no;Burma;292
2020-06-23;no;Burundi;144
2020-06-23;no;Cabo Verde;982
2020-06-23;no;Cambodia;130
2020-06-23;no;Cameroon;12270
2020-06-23;no;Central African Republic;3051
2020-06-23;no;Chad;860
2020-06-23;no;Chile;250767
2020-06-23;no;Colombia;73572
2020-06-23;no;Comoros;265
2020-06-23;no;Congo (Brazzaville);1087
2020-06-23;no;Congo (Kinshasa);6027
2020-06-23;no;Costa Rica;2368
2020-06-23;no;Cote d'Ivoire;7904
2020-06-23;no;Croatia;2366
2020-06-23;no;Cuba;2318
2020-06-23;no;Cyprus;990
2020-06-23;no;Czechia;10650
2020-06-23;no;Denmark;12561
2020-06-23;no;Diamond Princess;712
2020-06-23;no;Djibouti;4617
2020-06-23;no;Dominica;18
2020-06-23;no;Dominican Republic;27936
2020-06-23;no;Ecuador;51643
2020-06-23;no;Egypt;58141
2020-06-23;no;El Salvador;4973
2020-06-23;no;Equatorial Guinea;1664
2020-06-23;no;Eritrea;143
2020-06-23;no;Estonia;1982
2020-06-23;no;Eswatini;674
2020-06-23;no;Ethiopia;4848
2020-06-23;no;Fiji;18
2020-06-23;no;Finland;7155
2020-06-23;no;France;192452
2020-06-23;no;Gabon;4849
2020-06-23;no;Gambia;42
2020-06-23;no;Georgia;911
2020-06-23;no;Germany;192480
2020-06-23;no;Ghana;14568
2020-06-23;no;Greece;3302
2020-06-23;no;Grenada;23
2020-06-23;no;Guatemala;14540
2020-06-23;no;Guinea;5040
2020-06-23;no;Guinea-Bissau;1556
2020-06-23;no;Guyana;206
2020-06-23;no;Haiti;5324
2020-06-23;no;Holy See;12
2020-06-23;no;Honduras;13943
2020-06-23;no;Hungary;4107
2020-06-23;no;Iceland;1815
2020-06-23;no;India;456183
2020-06-23;no;Indonesia;47896
2020-06-23;no;Iran;209970
2020-06-23;no;Iraq;34502
2020-06-23;no;Ireland;25391
2020-06-23;no;Israel;21512
2020-06-23;no;Italy;238833
2020-06-23;no;Jamaica;670
2020-06-23;no;Japan;17879
2020-06-23;no;Jordan;1047
2020-06-23;no;Kazakhstan;18765
2020-06-23;no;Kenya;4952
2020-06-23;no;Korea, South;12535
2020-06-23;no;Kosovo;2216
2020-06-23;no;Kuwait;41033
2020-06-23;no;Kyrgyzstan;3726
2020-06-23;no;Laos;19
2020-06-23;no;Latvia;1111
2020-06-23;no;Lebanon;1622
2020-06-23;no;Lesotho;17
2020-06-23;no;Liberia;652
2020-06-23;no;Libya;639
2020-06-23;no;Liechtenstein;82
2020-06-23;no;Lithuania;1803
2020-06-23;no;Luxembourg;4133
2020-06-23;no;MS Zaandam;9
2020-06-23;no;Madagascar;1724
2020-06-23;no;Malawi;803
2020-06-23;no;Malaysia;8590
2020-06-23;no;Maldives;2238
2020-06-23;no;Mali;1978
2020-06-23;no;Malta;665
2020-06-23;no;Mauritania;3292
2020-06-23;no;Mauritius;340
2020-06-23;no;Mexico;191410
2020-06-23;no;Moldova;14714
2020-06-23;no;Monaco;101
2020-06-23;no;Mongolia;215
2020-06-23;no;Montenegro;378
2020-06-23;no;Morocco;10344
2020-06-23;no;Mozambique;757
2020-06-23;no;Namibia;72
2020-06-23;no;Nepal;10099
2020-06-23;no;Netherlands;49722
2020-06-23;no;New Zealand;1516
2020-06-23;no;Nicaragua;2170
2020-06-23;no;Niger;1051
2020-06-23;no;Nigeria;21371
2020-06-23;no;North Macedonia;5311
2020-06-23;no;Norway;8772
2020-06-23;no;Oman;32394
2020-06-23;no;Pakistan;188926
2020-06-23;no;Panama;27314
2020-06-23;no;Papua New Guinea;9
2020-06-23;no;Paraguay;1422
2020-06-23;no;Peru;260810
2020-06-23;no;Philippines;31825
2020-06-23;no;Poland;32527
2020-06-23;no;Portugal;39737
2020-06-23;no;Qatar;89579
2020-06-23;no;Romania;24505
2020-06-23;no;Russia;598878
2020-06-23;no;Rwanda;798
2020-06-23;no;Saint Kitts and Nevis;15
2020-06-23;no;Saint Lucia;19
2020-06-23;no;Saint Vincent and the Grenadines;29
2020-06-23;no;San Marino;698
2020-06-23;no;Sao Tome and Principe;707
2020-06-23;no;Saudi Arabia;164144
2020-06-23;no;Senegal;6034
2020-06-23;no;Serbia;13092
2020-06-23;no;Seychelles;11
2020-06-23;no;Sierra Leone;1347
2020-06-23;no;Singapore;42432
2020-06-23;no;Slovakia;1589
2020-06-23;no;Slovenia;1534
2020-06-23;no;Somalia;2812
2020-06-23;no;South Africa;106108
2020-06-23;no;South Sudan;1930
2020-06-23;no;Spain;246752
2020-06-23;no;Sri Lanka;1991
2020-06-23;no;Sudan;8889
2020-06-23;no;Suriname;319
2020-06-23;no;Sweden;60837
2020-06-23;no;Switzerland;31332
2020-06-23;no;Syria;231
2020-06-23;no;Taiwan*;446
2020-06-23;no;Tajikistan;5567
2020-06-23;no;Tanzania;509
2020-06-23;no;Thailand;3156
2020-06-23;no;Timor-Leste;24
2020-06-23;no;Togo;576
2020-06-23;no;Trinidad and Tobago;123
2020-06-23;no;Tunisia;1159
2020-06-23;no;Turkey;190165
2020-06-23;no;US;2347491
2020-06-23;no;Uganda;797
2020-06-23;no;Ukraine;38901
2020-06-23;no;United Arab Emirates;45683
2020-06-23;no;United Kingdom;279566
2020-06-23;no;Uruguay;885
2020-06-23;no;Uzbekistan;6662
2020-06-23;no;Venezuela;4187
2020-06-23;no;Vietnam;349
2020-06-23;no;West Bank and Gaza;1169
2020-06-23;no;Western Sahara;10
2020-06-23;no;Yemen;992
2020-06-23;no;Zambia;1477
2020-06-23;no;Zimbabwe;525
2020-06-24;Alberta;Canada;7825
2020-06-24;Anguilla;United Kingdom;3
2020-06-24;Anhui;China;991
2020-06-24;Aruba;Netherlands;101
2020-06-24;Australian Capital Territory;Australia;108
2020-06-24;Beijing;China;863
2020-06-24;Bermuda;United Kingdom;146
2020-06-24;Bonaire, Sint Eustatius and Saba;Netherlands;7
2020-06-24;British Columbia;Canada;2849
2020-06-24;British Virgin Islands;United Kingdom;8
2020-06-24;Cayman Islands;United Kingdom;196
2020-06-24;Channel Islands;United Kingdom;571
2020-06-24;Chongqing;China;582
2020-06-24;Curacao;Netherlands;23
2020-06-24;Diamond Princess;Canada;0
2020-06-24;Falkland Islands (Malvinas);United Kingdom;13
2020-06-24;Faroe Islands;Denmark;187
2020-06-24;French Guiana;France;2827
2020-06-24;French Polynesia;France;60
2020-06-24;Fujian;China;363
2020-06-24;Gansu;China;161
2020-06-24;Gibraltar;United Kingdom;176
2020-06-24;Grand Princess;Canada;13
2020-06-24;Greenland;Denmark;13
2020-06-24;Guadeloupe;France;174
2020-06-24;Guangdong;China;1635
2020-06-24;Guangxi;China;254
2020-06-24;Guizhou;China;147
2020-06-24;Hainan;China;171
2020-06-24;Hebei;China;349
2020-06-24;Heilongjiang;China;947
2020-06-24;Henan;China;1276
2020-06-24;Hong Kong;China;1179
2020-06-24;Hubei;China;68135
2020-06-24;Hunan;China;1019
2020-06-24;Inner Mongolia;China;238
2020-06-24;Isle of Man;United Kingdom;336
2020-06-24;Jiangsu;China;654
2020-06-24;Jiangxi;China;932
2020-06-24;Jilin;China;155
2020-06-24;Liaoning;China;154
2020-06-24;Macau;China;45
2020-06-24;Manitoba;Canada;315
2020-06-24;Martinique;France;236
2020-06-24;Mayotte;France;2467
2020-06-24;Montserrat;United Kingdom;11
2020-06-24;New Brunswick;Canada;165
2020-06-24;New Caledonia;France;21
2020-06-24;New South Wales;Australia;3162
2020-06-24;Newfoundland and Labrador;Canada;261
2020-06-24;Ningxia;China;75
2020-06-24;Northern Territory;Australia;29
2020-06-24;Northwest Territories;Canada;5
2020-06-24;Nova Scotia;Canada;1061
2020-06-24;Ontario;Canada;35861
2020-06-24;Prince Edward Island;Canada;27
2020-06-24;Qinghai;China;18
2020-06-24;Quebec;Canada;54937
2020-06-24;Queensland;Australia;1066
2020-06-24;Reunion;France;508
2020-06-24;Saint Barthelemy;France;6
2020-06-24;Saint Pierre and Miquelon;France;1
2020-06-24;Saskatchewan;Canada;757
2020-06-24;Shaanxi;China;319
2020-06-24;Shandong;China;792
2020-06-24;Shanghai;China;703
2020-06-24;Shanxi;China;198
2020-06-24;Sichuan;China;589
2020-06-24;Sint Maarten;Netherlands;77
2020-06-24;South Australia;Australia;440
2020-06-24;St Martin;France;42
2020-06-24;Tasmania;Australia;228
2020-06-24;Tianjin;China;198
2020-06-24;Tibet;China;1
2020-06-24;Turks and Caicos Islands;United Kingdom;15
2020-06-24;Victoria;Australia;1917
2020-06-24;Western Australia;Australia;608
2020-06-24;Xinjiang;China;76
2020-06-24;Yukon;Canada;11
2020-06-24;Yunnan;China;185
2020-06-24;Zhejiang;China;1269
2020-06-24;no;Afghanistan;29640
2020-06-24;no;Albania;2114
2020-06-24;no;Algeria;12248
2020-06-24;no;Andorra;855
2020-06-24;no;Angola;197
2020-06-24;no;Antigua and Barbuda;26
2020-06-24;no;Argentina;49851
2020-06-24;no;Armenia;21717
2020-06-24;no;Austria;17449
2020-06-24;no;Azerbaijan;14305
2020-06-24;no;Bahamas;104
2020-06-24;no;Bahrain;23570
2020-06-24;no;Bangladesh;122660
2020-06-24;no;Barbados;97
2020-06-24;no;Belarus;59945
2020-06-24;no;Belgium;60898
2020-06-24;no;Belize;23
2020-06-24;no;Benin;902
2020-06-24;no;Bhutan;70
2020-06-24;no;Bolivia;27487
2020-06-24;no;Bosnia and Herzegovina;3676
2020-06-24;no;Botswana;92
2020-06-24;no;Brazil;1188631
2020-06-24;no;Brunei;141
2020-06-24;no;Bulgaria;4242
2020-06-24;no;Burkina Faso;919
2020-06-24;no;Burma;293
2020-06-24;no;Burundi;144
2020-06-24;no;Cabo Verde;999
2020-06-24;no;Cambodia;130
2020-06-24;no;Cameroon;12592
2020-06-24;no;Central African Republic;3099
2020-06-24;no;Chad;860
2020-06-24;no;Chile;254416
2020-06-24;no;Colombia;77113
2020-06-24;no;Comoros;265
2020-06-24;no;Congo (Brazzaville);1087
2020-06-24;no;Congo (Kinshasa);6213
2020-06-24;no;Costa Rica;2515
2020-06-24;no;Cote d'Ivoire;8164
2020-06-24;no;Croatia;2388
2020-06-24;no;Cuba;2319
2020-06-24;no;Cyprus;991
2020-06-24;no;Czechia;10777
2020-06-24;no;Denmark;12615
2020-06-24;no;Diamond Princess;712
2020-06-24;no;Djibouti;4630
2020-06-24;no;Dominica;18
2020-06-24;no;Dominican Republic;28631
2020-06-24;no;Ecuador;51643
2020-06-24;no;Egypt;59561
2020-06-24;no;El Salvador;5150
2020-06-24;no;Equatorial Guinea;1664
2020-06-24;no;Eritrea;144
2020-06-24;no;Estonia;1983
2020-06-24;no;Eswatini;690
2020-06-24;no;Ethiopia;5034
2020-06-24;no;Fiji;18
2020-06-24;no;Finland;7167
2020-06-24;no;France;192265
2020-06-24;no;Gabon;4956
2020-06-24;no;Gambia;42
2020-06-24;no;Georgia;914
2020-06-24;no;Germany;192871
2020-06-24;no;Ghana;15013
2020-06-24;no;Greece;3310
2020-06-24;no;Grenada;23
2020-06-24;no;Guatemala;14819
2020-06-24;no;Guinea;5174
2020-06-24;no;Guinea-Bissau;1556
2020-06-24;no;Guyana;209
2020-06-24;no;Haiti;5429
2020-06-24;no;Holy See;12
2020-06-24;no;Honduras;14571
2020-06-24;no;Hungary;4114
2020-06-24;no;Iceland;1817
2020-06-24;no;India;473105
2020-06-24;no;Indonesia;49009
2020-06-24;no;Iran;212501
2020-06-24;no;Iraq;36702
2020-06-24;no;Ireland;25396
2020-06-24;no;Israel;22044
2020-06-24;no;Italy;239410
2020-06-24;no;Jamaica;678
2020-06-24;no;Japan;17963
2020-06-24;no;Jordan;1071
2020-06-24;no;Kazakhstan;19285
2020-06-24;no;Kenya;5206
2020-06-24;no;Korea, South;12563
2020-06-24;no;Kosovo;2268
2020-06-24;no;Kuwait;41879
2020-06-24;no;Kyrgyzstan;3954
2020-06-24;no;Laos;19
2020-06-24;no;Latvia;1111
2020-06-24;no;Lebanon;1644
2020-06-24;no;Lesotho;17
2020-06-24;no;Liberia;662
2020-06-24;no;Libya;670
2020-06-24;no;Liechtenstein;82
2020-06-24;no;Lithuania;1804
2020-06-24;no;Luxembourg;4140
2020-06-24;no;MS Zaandam;9
2020-06-24;no;Madagascar;1787
2020-06-24;no;Malawi;941
2020-06-24;no;Malaysia;8596
2020-06-24;no;Maldives;2261
2020-06-24;no;Mali;2005
2020-06-24;no;Malta;665
2020-06-24;no;Mauritania;3519
2020-06-24;no;Mauritius;341
2020-06-24;no;Mexico;196847
2020-06-24;no;Moldova;15078
2020-06-24;no;Monaco;102
2020-06-24;no;Mongolia;216
2020-06-24;no;Montenegro;389
2020-06-24;no;Morocco;10907
2020-06-24;no;Mozambique;762
2020-06-24;no;Namibia;76
2020-06-24;no;Nepal;10728
2020-06-24;no;Netherlands;49804
2020-06-24;no;New Zealand;1519
2020-06-24;no;Nicaragua;2170
2020-06-24;no;Niger;1051
2020-06-24;no;Nigeria;22020
2020-06-24;no;North Macedonia;5445
2020-06-24;no;Norway;8788
2020-06-24;no;Oman;33536
2020-06-24;no;Pakistan;192970
2020-06-24;no;Panama;28030
2020-06-24;no;Papua New Guinea;10
2020-06-24;no;Paraguay;1528
2020-06-24;no;Peru;264689
2020-06-24;no;Philippines;32295
2020-06-24;no;Poland;32821
2020-06-24;no;Portugal;40104
2020-06-24;no;Qatar;90778
2020-06-24;no;Romania;24826
2020-06-24;no;Russia;606043
2020-06-24;no;Rwanda;830
2020-06-24;no;Saint Kitts and Nevis;15
2020-06-24;no;Saint Lucia;19
2020-06-24;no;Saint Vincent and the Grenadines;29
2020-06-24;no;San Marino;698
2020-06-24;no;Sao Tome and Principe;710
2020-06-24;no;Saudi Arabia;167267
2020-06-24;no;Senegal;6129
2020-06-24;no;Serbia;13235
2020-06-24;no;Seychelles;11
2020-06-24;no;Sierra Leone;1354
2020-06-24;no;Singapore;42623
2020-06-24;no;Slovakia;1607
2020-06-24;no;Slovenia;1541
2020-06-24;no;Somalia;2835
2020-06-24;no;South Africa;111796
2020-06-24;no;South Sudan;1942
2020-06-24;no;Spain;247086
2020-06-24;no;Sri Lanka;2001
2020-06-24;no;Sudan;8889
2020-06-24;no;Suriname;357
2020-06-24;no;Sweden;62324
2020-06-24;no;Switzerland;31376
2020-06-24;no;Syria;231
2020-06-24;no;Taiwan*;446
2020-06-24;no;Tajikistan;5630
2020-06-24;no;Tanzania;509
2020-06-24;no;Thailand;3158
2020-06-24;no;Timor-Leste;24
2020-06-24;no;Togo;583
2020-06-24;no;Trinidad and Tobago;123
2020-06-24;no;Tunisia;1160
2020-06-24;no;Turkey;191657
2020-06-24;no;US;2382426
2020-06-24;no;Uganda;805
2020-06-24;no;Ukraine;39852
2020-06-24;no;United Arab Emirates;46133
2020-06-24;no;United Kingdom;280340
2020-06-24;no;Uruguay;902
2020-06-24;no;Uzbekistan;6990
2020-06-24;no;Venezuela;4366
2020-06-24;no;Vietnam;352
2020-06-24;no;West Bank and Gaza;1328
2020-06-24;no;Western Sahara;10
2020-06-24;no;Yemen;1015
2020-06-24;no;Zambia;1489
2020-06-24;no;Zimbabwe;530
2020-06-25;Alberta;Canada;7851
2020-06-25;Anguilla;United Kingdom;3
2020-06-25;Anhui;China;991
2020-06-25;Aruba;Netherlands;101
2020-06-25;Australian Capital Territory;Australia;108
2020-06-25;Beijing;China;874
2020-06-25;Bermuda;United Kingdom;146
2020-06-25;Bonaire, Sint Eustatius and Saba;Netherlands;7
2020-06-25;British Columbia;Canada;2869
2020-06-25;British Virgin Islands;United Kingdom;8
2020-06-25;Cayman Islands;United Kingdom;196
2020-06-25;Channel Islands;United Kingdom;571
2020-06-25;Chongqing;China;582
2020-06-25;Curacao;Netherlands;23
2020-06-25;Diamond Princess;Canada;0
2020-06-25;Falkland Islands (Malvinas);United Kingdom;13
2020-06-25;Faroe Islands;Denmark;187
2020-06-25;French Guiana;France;3033
2020-06-25;French Polynesia;France;60
2020-06-25;Fujian;China;363
2020-06-25;Gansu;China;161
2020-06-25;Gibraltar;United Kingdom;176
2020-06-25;Grand Princess;Canada;13
2020-06-25;Greenland;Denmark;13
2020-06-25;Guadeloupe;France;174
2020-06-25;Guangdong;China;1635
2020-06-25;Guangxi;China;254
2020-06-25;Guizhou;China;147
2020-06-25;Hainan;China;171
2020-06-25;Hebei;China;349
2020-06-25;Heilongjiang;China;947
2020-06-25;Henan;China;1276
2020-06-25;Hong Kong;China;1193
2020-06-25;Hubei;China;68135
2020-06-25;Hunan;China;1019
2020-06-25;Inner Mongolia;China;238
2020-06-25;Isle of Man;United Kingdom;336
2020-06-25;Jiangsu;China;654
2020-06-25;Jiangxi;China;932
2020-06-25;Jilin;China;155
2020-06-25;Liaoning;China;154
2020-06-25;Macau;China;46
2020-06-25;Manitoba;Canada;316
2020-06-25;Martinique;France;236
2020-06-25;Mayotte;France;2508
2020-06-25;Montserrat;United Kingdom;11
2020-06-25;New Brunswick;Canada;165
2020-06-25;New Caledonia;France;21
2020-06-25;New South Wales;Australia;3168
2020-06-25;Newfoundland and Labrador;Canada;261
2020-06-25;Ningxia;China;75
2020-06-25;Northern Territory;Australia;29
2020-06-25;Northwest Territories;Canada;5
2020-06-25;Nova Scotia;Canada;1061
2020-06-25;Ontario;Canada;36046
2020-06-25;Prince Edward Island;Canada;27
2020-06-25;Qinghai;China;18
2020-06-25;Quebec;Canada;55079
2020-06-25;Queensland;Australia;1067
2020-06-25;Reunion;France;516
2020-06-25;Saint Barthelemy;France;6
2020-06-25;Saint Pierre and Miquelon;France;1
2020-06-25;Saskatchewan;Canada;759
2020-06-25;Shaanxi;China;319
2020-06-25;Shandong;China;792
2020-06-25;Shanghai;China;705
2020-06-25;Shanxi;China;198
2020-06-25;Sichuan;China;589
2020-06-25;Sint Maarten;Netherlands;77
2020-06-25;South Australia;Australia;440
2020-06-25;St Martin;France;42
2020-06-25;Tasmania;Australia;228
2020-06-25;Tianjin;China;198
2020-06-25;Tibet;China;1
2020-06-25;Turks and Caicos Islands;United Kingdom;15
2020-06-25;Victoria;Australia;1947
2020-06-25;Western Australia;Australia;608
2020-06-25;Xinjiang;China;76
2020-06-25;Yukon;Canada;11
2020-06-25;Yunnan;China;185
2020-06-25;Zhejiang;China;1269
2020-06-25;no;Afghanistan;30175
2020-06-25;no;Albania;2192
2020-06-25;no;Algeria;12445
2020-06-25;no;Andorra;855
2020-06-25;no;Angola;212
2020-06-25;no;Antigua and Barbuda;65
2020-06-25;no;Argentina;52457
2020-06-25;no;Armenia;22488
2020-06-25;no;Austria;17477
2020-06-25;no;Azerbaijan;14852
2020-06-25;no;Bahamas;104
2020-06-25;no;Bahrain;24081
2020-06-25;no;Bangladesh;126606
2020-06-25;no;Barbados;97
2020-06-25;no;Belarus;60382
2020-06-25;no;Belgium;61007
2020-06-25;no;Belize;23
2020-06-25;no;Benin;1017
2020-06-25;no;Bhutan;70
2020-06-25;no;Bolivia;28503
2020-06-25;no;Bosnia and Herzegovina;3796
2020-06-25;no;Botswana;92
2020-06-25;no;Brazil;1228114
2020-06-25;no;Brunei;141
2020-06-25;no;Bulgaria;4408
2020-06-25;no;Burkina Faso;934
2020-06-25;no;Burma;293
2020-06-25;no;Burundi;144
2020-06-25;no;Cabo Verde;1003
2020-06-25;no;Cambodia;130
2020-06-25;no;Cameroon;12592
2020-06-25;no;Central African Republic;3244
2020-06-25;no;Chad;863
2020-06-25;no;Chile;259064
2020-06-25;no;Colombia;80599
2020-06-25;no;Comoros;272
2020-06-25;no;Congo (Brazzaville);1087
2020-06-25;no;Congo (Kinshasa);6411
2020-06-25;no;Costa Rica;2684
2020-06-25;no;Cote d'Ivoire;8334
2020-06-25;no;Croatia;2483
2020-06-25;no;Cuba;2321
2020-06-25;no;Cyprus;992
2020-06-25;no;Czechia;10870
2020-06-25;no;Denmark;12636
2020-06-25;no;Diamond Princess;712
2020-06-25;no;Djibouti;4635
2020-06-25;no;Dominica;18
2020-06-25;no;Dominican Republic;29141
2020-06-25;no;Ecuador;53156
2020-06-25;no;Egypt;61130
2020-06-25;no;El Salvador;5336
2020-06-25;no;Equatorial Guinea;2001
2020-06-25;no;Eritrea;144
2020-06-25;no;Estonia;1984
2020-06-25;no;Eswatini;706
2020-06-25;no;Ethiopia;5175
2020-06-25;no;Fiji;18
2020-06-25;no;Finland;7172
2020-06-25;no;France;192010
2020-06-25;no;Gabon;5087
2020-06-25;no;Gambia;43
2020-06-25;no;Georgia;917
2020-06-25;no;Germany;193371
2020-06-25;no;Ghana;15473
2020-06-25;no;Greece;3321
2020-06-25;no;Grenada;23
2020-06-25;no;Guatemala;15619
2020-06-25;no;Guinea;5174
2020-06-25;no;Guinea-Bissau;1556
2020-06-25;no;Guyana;215
2020-06-25;no;Haiti;5543
2020-06-25;no;Holy See;12
2020-06-25;no;Honduras;15366
2020-06-25;no;Hungary;4123
2020-06-25;no;Iceland;1818
2020-06-25;no;India;490401
2020-06-25;no;Indonesia;50187
2020-06-25;no;Iran;215096
2020-06-25;no;Iraq;39139
2020-06-25;no;Ireland;25405
2020-06-25;no;Israel;22400
2020-06-25;no;Italy;239706
2020-06-25;no;Jamaica;684
2020-06-25;no;Japan;18055
2020-06-25;no;Jordan;1086
2020-06-25;no;Kazakhstan;19750
2020-06-25;no;Kenya;5384
2020-06-25;no;Korea, South;12602
2020-06-25;no;Kosovo;2363
2020-06-25;no;Kuwait;42788
2020-06-25;no;Kyrgyzstan;4204
2020-06-25;no;Laos;19
2020-06-25;no;Latvia;1111
2020-06-25;no;Lebanon;1662
2020-06-25;no;Lesotho;17
2020-06-25;no;Liberia;681
2020-06-25;no;Libya;698
2020-06-25;no;Liechtenstein;82
2020-06-25;no;Lithuania;1806
2020-06-25;no;Luxembourg;4151
2020-06-25;no;MS Zaandam;9
2020-06-25;no;Madagascar;1829
2020-06-25;no;Malawi;960
2020-06-25;no;Malaysia;8600
2020-06-25;no;Maldives;2277
2020-06-25;no;Mali;2039
2020-06-25;no;Malta;668
2020-06-25;no;Mauritania;3739
2020-06-25;no;Mauritius;341
2020-06-25;no;Mexico;202951
2020-06-25;no;Moldova;15453
2020-06-25;no;Monaco;102
2020-06-25;no;Mongolia;219
2020-06-25;no;Montenegro;414
2020-06-25;no;Morocco;11338
2020-06-25;no;Mozambique;788
2020-06-25;no;Namibia;102
2020-06-25;no;Nepal;11162
2020-06-25;no;Netherlands;49914
2020-06-25;no;New Zealand;1520
2020-06-25;no;Nicaragua;2170
2020-06-25;no;Niger;1056
2020-06-25;no;Nigeria;22614
2020-06-25;no;North Macedonia;5595
2020-06-25;no;Norway;8788
2020-06-25;no;Oman;34902
2020-06-25;no;Pakistan;195745
2020-06-25;no;Panama;29037
2020-06-25;no;Papua New Guinea;10
2020-06-25;no;Paraguay;1569
2020-06-25;no;Peru;268602
2020-06-25;no;Philippines;33069
2020-06-25;no;Poland;33119
2020-06-25;no;Portugal;40415
2020-06-25;no;Qatar;91838
2020-06-25;no;Romania;25286
2020-06-25;no;Russia;613148
2020-06-25;no;Rwanda;850
2020-06-25;no;Saint Kitts and Nevis;15
2020-06-25;no;Saint Lucia;19
2020-06-25;no;Saint Vincent and the Grenadines;29
2020-06-25;no;San Marino;698
2020-06-25;no;Sao Tome and Principe;711
2020-06-25;no;Saudi Arabia;170639
2020-06-25;no;Senegal;6233
2020-06-25;no;Serbia;13372
2020-06-25;no;Seychelles;11
2020-06-25;no;Sierra Leone;1354
2020-06-25;no;Singapore;42736
2020-06-25;no;Slovakia;1630
2020-06-25;no;Slovenia;1547
2020-06-25;no;Somalia;2878
2020-06-25;no;South Africa;118375
2020-06-25;no;South Sudan;1942
2020-06-25;no;Spain;247486
2020-06-25;no;Sri Lanka;2010
2020-06-25;no;Sudan;8984
2020-06-25;no;Suriname;373
2020-06-25;no;Sweden;63890
2020-06-25;no;Switzerland;31428
2020-06-25;no;Syria;242
2020-06-25;no;Taiwan*;447
2020-06-25;no;Tajikistan;5691
2020-06-25;no;Tanzania;509
2020-06-25;no;Thailand;3158
2020-06-25;no;Timor-Leste;24
2020-06-25;no;Togo;588
2020-06-25;no;Trinidad and Tobago;123
2020-06-25;no;Tunisia;1162
2020-06-25;no;Turkey;193115
2020-06-25;no;US;2422299
2020-06-25;no;Uganda;821
2020-06-25;no;Ukraine;40854
2020-06-25;no;United Arab Emirates;46563
2020-06-25;no;United Kingdom;281037
2020-06-25;no;Uruguay;907
2020-06-25;no;Uzbekistan;7177
2020-06-25;no;Venezuela;4563
2020-06-25;no;Vietnam;352
2020-06-25;no;West Bank and Gaza;1382
2020-06-25;no;Western Sahara;10
2020-06-25;no;Yemen;1076
2020-06-25;no;Zambia;1497
2020-06-25;no;Zimbabwe;551
2020-06-26;Alberta;Canada;7888
2020-06-26;Anguilla;United Kingdom;3
2020-06-26;Anhui;China;991
2020-06-26;Aruba;Netherlands;101
2020-06-26;Australian Capital Territory;Australia;108
2020-06-26;Beijing;China;891
2020-06-26;Bermuda;United Kingdom;146
2020-06-26;Bonaire, Sint Eustatius and Saba;Netherlands;7
2020-06-26;British Columbia;Canada;2878
2020-06-26;British Virgin Islands;United Kingdom;8
2020-06-26;Cayman Islands;United Kingdom;196
2020-06-26;Channel Islands;United Kingdom;571
2020-06-26;Chongqing;China;582
2020-06-26;Curacao;Netherlands;23
2020-06-26;Diamond Princess;Canada;0
2020-06-26;Falkland Islands (Malvinas);United Kingdom;13
2020-06-26;Faroe Islands;Denmark;187
2020-06-26;French Guiana;France;3270
2020-06-26;French Polynesia;France;60
2020-06-26;Fujian;China;363
2020-06-26;Gansu;China;162
2020-06-26;Gibraltar;United Kingdom;176
2020-06-26;Grand Princess;Canada;13
2020-06-26;Greenland;Denmark;13
2020-06-26;Guadeloupe;France;182
2020-06-26;Guangdong;China;1637
2020-06-26;Guangxi;China;254
2020-06-26;Guizhou;China;147
2020-06-26;Hainan;China;171
2020-06-26;Hebei;China;349
2020-06-26;Heilongjiang;China;947
2020-06-26;Henan;China;1276
2020-06-26;Hong Kong;China;1196
2020-06-26;Hubei;China;68135
2020-06-26;Hunan;China;1019
2020-06-26;Inner Mongolia;China;238
2020-06-26;Isle of Man;United Kingdom;336
2020-06-26;Jiangsu;China;654
2020-06-26;Jiangxi;China;932
2020-06-26;Jilin;China;155
2020-06-26;Liaoning;China;154
2020-06-26;Macau;China;46
2020-06-26;Manitoba;Canada;318
2020-06-26;Martinique;France;242
2020-06-26;Mayotte;France;2508
2020-06-26;Montserrat;United Kingdom;11
2020-06-26;New Brunswick;Canada;165
2020-06-26;New Caledonia;France;21
2020-06-26;New South Wales;Australia;3174
2020-06-26;Newfoundland and Labrador;Canada;261
2020-06-26;Ningxia;China;75
2020-06-26;Northern Territory;Australia;29
2020-06-26;Northwest Territories;Canada;5
2020-06-26;Nova Scotia;Canada;1061
2020-06-26;Ontario;Canada;36151
2020-06-26;Prince Edward Island;Canada;27
2020-06-26;Qinghai;China;18
2020-06-26;Quebec;Canada;55079
2020-06-26;Queensland;Australia;1067
2020-06-26;Reunion;France;517
2020-06-26;Saint Barthelemy;France;6
2020-06-26;Saint Pierre and Miquelon;France;1
2020-06-26;Saskatchewan;Canada;772
2020-06-26;Shaanxi;China;319
2020-06-26;Shandong;China;792
2020-06-26;Shanghai;China;706
2020-06-26;Shanxi;China;198
2020-06-26;Sichuan;China;589
2020-06-26;Sint Maarten;Netherlands;77
2020-06-26;South Australia;Australia;440
2020-06-26;St Martin;France;42
2020-06-26;Tasmania;Australia;228
2020-06-26;Tianjin;China;198
2020-06-26;Tibet;China;1
2020-06-26;Turks and Caicos Islands;United Kingdom;16
2020-06-26;Victoria;Australia;1947
2020-06-26;Western Australia;Australia;608
2020-06-26;Xinjiang;China;76
