date;state;COUNTRY;confirmed;confirmed_filtered;confirmed_DR;confirmed_filtered_DR
2020-02-15;no;Brazil;0;0.0;;
2020-02-15;no;Brunei;0;0.0;;
2020-02-15;no;Bulgaria;0;0.0;;
2020-02-15;no;Burkina Faso;0;0.0;;
2020-02-15;no;Burma;0;0.0;;
2020-02-15;no;Burundi;0;0.0;;
2020-02-15;no;Cabo Verde;0;0.0;;
2020-02-15;no;Cambodia;1;0.9999999999999998;inf;
2020-02-15;no;Cameroon;0;0.0;;
2020-02-15;no;Central African Republic;0;0.0;;
2020-02-15;no;Chile;0;0.0;;
2020-02-15;no;Colombia;0;0.0;;
2020-02-15;no;Comoros;0;0.0;;
2020-02-15;no;Congo (Brazzaville);0;0.0;;
2020-02-15;no;Congo (Kinshasa);0;0.0;;
2020-02-15;no;Costa Rica;0;0.0;;
2020-02-15;no;Cote d'Ivoire;0;0.0;;
2020-02-15;no;Croatia;0;0.0;;
2020-02-15;no;Cuba;0;0.0;;
2020-02-15;no;Cyprus;0;0.0;;
2020-02-15;no;Czechia;0;0.0;;
2020-02-15;no;Denmark;0;0.0;;
2020-02-15;no;Diamond Princess;285;297.3999999999999;4.10909090909091;4.920507682030731
2020-02-15;no;Djibouti;0;0.0;;
2020-02-15;no;Dominica;0;0.0;;
2020-02-15;no;Dominican Republic;0;0.0;;
2020-02-15;Shanghai;China;326;323.9999999999999;58.12121212121213;67.95744680851081
2020-02-15;no;Bolivia;0;0.0;;
2020-02-15;no;Bhutan;0;0.0;;
2020-02-15;no;Chad;0;0.0;;
2020-02-15;no;Belize;0;0.0;;
2020-02-15;no;Benin;0;0.0;;
2020-02-15;Sint Maarten;Netherlands;0;0.0;;
2020-02-15;South Australia;Australia;2;1.9999999999999996;inf;
2020-02-15;St Martin;France;0;0.0;;
2020-02-15;Tasmania;Australia;0;0.0;;
2020-02-15;Tianjin;China;122;121.99999999999997;80.22222222222226;38.408602150537625
2020-02-15;Tibet;China;1;0.9999999999999998;inf;
2020-02-15;Turks and Caicos Islands;United Kingdom;0;0.0;;
2020-02-15;Victoria;Australia;4;3.999999999999999;inf;
2020-02-15;Xinjiang;China;70;68.79999999999998;18.85714285714286;
2020-02-15;Yukon;Canada;0;0.0;;
2020-02-15;Yunnan;China;168;165.59999999999997;27.000000000000004;46.32380952380952
2020-02-15;Zhejiang;China;1162;1159.9999999999998;135.76470588235296;127.92592592592592
2020-02-15;no;Afghanistan;0;0.0;;
2020-02-15;no;Albania;0;0.0;;
2020-02-15;Western Australia;Australia;0;0.0;;
2020-02-15;Sichuan;China;470;471.9999999999999;48.561403508771946;37.38753387533872
2020-02-15;no;Algeria;0;0.0;;
2020-02-15;no;Belarus;0;0.0;;
2020-02-15;no;Barbados;0;0.0;;
2020-02-15;no;Bangladesh;0;0.0;;
2020-02-15;no;Bahrain;0;0.0;;
2020-02-15;no;Bahamas;0;0.0;;
2020-02-15;no;Azerbaijan;0;0.0;;
2020-02-15;no;Belgium;1;0.9999999999999998;inf;
2020-02-15;no;Armenia;0;0.0;;
2020-02-15;no;Argentina;0;0.0;;
2020-02-15;no;Antigua and Barbuda;0;0.0;;
2020-02-15;no;Angola;0;0.0;;
2020-02-15;no;Andorra;0;0.0;;
2020-02-15;no;Austria;0;0.0;;
2020-02-16;no;Liechtenstein;0;0.0;;
2020-02-16;no;Libya;0;0.0;;
2020-02-16;no;Liberia;0;0.0;;
2020-02-16;no;Lesotho;0;0.0;;
2020-02-16;no;Lebanon;0;0.0;;
2020-02-16;no;Latvia;0;0.0;;
2020-02-16;no;Kuwait;0;0.0;;
2020-02-16;no;Kyrgyzstan;0;0.0;;
2020-02-16;no;Kosovo;0;0.0;;
2020-02-16;no;Korea, South;29;29.199999999999996;56.66666666666668;
2020-02-16;no;Kenya;0;0.0;;
2020-02-16;no;Lithuania;0;0.0;;
2020-02-16;no;Laos;0;0.0;;
2020-02-16;no;Luxembourg;0;0.0;;
2020-02-16;no;Morocco;0;0.0;;
2020-02-16;no;Madagascar;0;0.0;;
2020-02-16;no;Malawi;0;0.0;;
2020-02-16;no;Malaysia;22;21.399999999999995;14.000000000000009;
2020-02-16;no;Maldives;0;0.0;;
2020-02-16;no;Mali;0;0.0;;
2020-02-16;no;Malta;0;0.0;;
2020-02-16;no;Mauritania;0;0.0;;
2020-02-16;no;Mauritius;0;0.0;;
2020-02-16;no;Mexico;0;0.0;;
2020-02-16;no;Moldova;0;0.0;;
2020-02-16;no;Monaco;0;0.0;;
2020-02-16;no;Mongolia;0;0.0;;
2020-02-16;no;Montenegro;0;0.0;;
2020-02-16;no;Kazakhstan;0;0.0;;
2020-02-16;no;MS Zaandam;0;0.0;;
2020-02-16;no;Jordan;0;0.0;;
2020-02-16;no;Eritrea;0;0.0;;
2020-02-16;no;Jamaica;0;0.0;;
2020-02-16;no;Mozambique;0;0.0;;
2020-02-16;no;Estonia;0;0.0;;
2020-02-16;no;Eswatini;0;0.0;;
2020-02-16;no;Ethiopia;0;0.0;;
2020-02-16;no;Fiji;0;0.0;;
2020-02-16;no;Finland;1;0.9999999999999998;inf;
2020-02-16;no;France;12;11.799999999999997;23.33333333333334;
2020-02-16;no;Gabon;0;0.0;;
2020-02-16;no;Gambia;0;0.0;;
2020-02-16;no;Georgia;0;0.0;;
2020-02-16;no;Germany;16;15.999999999999996;inf;
2020-02-16;no;Ghana;0;0.0;;
2020-02-16;no;Greece;0;0.0;;
2020-02-16;no;Grenada;0;0.0;;
2020-02-16;no;Japan;60;60.59999999999999;6.15686274509804;
2020-02-16;no;Guatemala;0;0.0;;
2020-02-16;no;Guinea-Bissau;0;0.0;;
2020-02-16;no;Guyana;0;0.0;;
2020-02-16;no;Haiti;0;0.0;;
2020-02-16;no;Holy See;0;0.0;;
2020-02-16;no;Honduras;0;0.0;;
2020-02-16;no;Hungary;0;0.0;;
2020-02-16;no;Iceland;0;0.0;;
2020-02-16;no;India;3;2.9999999999999996;inf;
2020-02-16;no;Indonesia;0;0.0;;
2020-02-16;no;Iran;0;0.0;;
2020-02-16;no;Iraq;0;0.0;;
2020-02-16;no;Ireland;0;0.0;;
2020-02-16;no;Israel;0;0.0;;
2020-02-16;no;Italy;3;2.9999999999999996;inf;
2020-02-16;no;Guinea;0;0.0;;
2020-02-16;no;Namibia;0;0.0;;
2020-02-16;no;Slovakia;0;0.0;;
2020-02-16;no;Netherlands;0;0.0;;
2020-02-16;no;Spain;2;1.9999999999999996;inf;
2020-02-16;no;Sri Lanka;1;0.9999999999999998;inf;
2020-02-16;no;Sudan;0;0.0;;
2020-02-16;no;Suriname;0;0.0;;
2020-02-16;no;Sweden;1;0.9999999999999998;inf;
2020-02-16;no;Switzerland;0;0.0;;
2020-02-16;no;Syria;0;0.0;;
2020-02-16;no;Taiwan*;20;19.999999999999996;18.66666666666667;
2020-02-16;no;Tajikistan;0;0.0;;
2020-02-16;no;Tanzania;0;0.0;;
2020-02-16;no;Thailand;34;34.0;66.6666666666667;
2020-02-16;no;Timor-Leste;0;0.0;;
2020-02-16;no;Togo;0;0.0;;
2020-02-16;no;Trinidad and Tobago;0;0.0;;
2020-02-16;no;South Sudan;0;0.0;;
2020-02-16;no;Tunisia;0;0.0;;
2020-02-16;no;US;13;12.999999999999998;inf;
2020-02-16;no;Uganda;0;0.0;;
2020-02-16;no;Ukraine;0;0.0;;
2020-02-16;no;United Arab Emirates;9;8.599999999999998;16.66666666666667;
2020-02-16;no;United Kingdom;18;18.4;inf;
2020-02-16;no;Uruguay;0;0.0;;
2020-02-16;no;Uzbekistan;0;0.0;;
2020-02-16;no;Venezuela;0;0.0;;
2020-02-16;no;Vietnam;16;15.999999999999996;inf;
2020-02-16;no;West Bank and Gaza;0;0.0;;
2020-02-16;no;Western Sahara;0;0.0;;
2020-02-16;no;Yemen;0;0.0;;
2020-02-16;no;Equatorial Guinea;0;0.0;;
2020-02-16;no;Zimbabwe;0;0.0;;
2020-02-16;no;Turkey;0;0.0;;
2020-02-16;no;Nepal;1;0.9999999999999998;inf;
2020-02-16;no;South Africa;0;0.0;;
2020-02-16;no;Slovenia;0;0.0;;
2020-02-16;no;New Zealand;0;0.0;;
2020-02-16;no;Nicaragua;0;0.0;;
2020-02-16;no;Niger;0;0.0;;
2020-02-16;no;Nigeria;0;0.0;;
2020-02-16;no;North Macedonia;0;0.0;;
2020-02-16;no;Norway;0;0.0;;
2020-02-16;no;Oman;0;0.0;;
2020-02-16;no;Pakistan;0;0.0;;
2020-02-16;no;Panama;0;0.0;;
2020-02-16;no;Papua New Guinea;0;0.0;;
2020-02-16;no;Paraguay;0;0.0;;
2020-02-16;no;Peru;0;0.0;;
2020-02-16;no;Philippines;3;2.9999999999999996;inf;
2020-02-16;no;Poland;0;0.0;;
2020-02-16;no;Somalia;0;0.0;;
2020-02-16;no;Portugal;0;0.0;;
2020-02-16;no;Romania;0;0.0;;
2020-02-16;no;Russia;2;1.9999999999999996;inf;
2020-02-16;no;Rwanda;0;0.0;;
2020-02-16;no;Saint Kitts and Nevis;0;0.0;;
2020-02-16;no;Saint Lucia;0;0.0;;
2020-02-16;no;Saint Vincent and the Grenadines;0;0.0;;
2020-02-16;no;San Marino;0;0.0;;
2020-02-16;no;Sao Tome and Principe;0;0.0;;
2020-02-16;no;Saudi Arabia;0;0.0;;
2020-02-16;no;Senegal;0;0.0;;
2020-02-16;no;Serbia;0;0.0;;
2020-02-16;no;Seychelles;0;0.0;;
2020-02-16;no;Sierra Leone;0;0.0;;
2020-02-16;no;Singapore;75;74.39999999999999;17.83333333333334;
2020-02-16;no;Qatar;0;0.0;;
2020-02-16;no;Zambia;0;0.0;;
2020-02-16;no;El Salvador;0;0.0;;
2020-02-16;no;Ecuador;0;0.0;;
2020-02-16;Hunan;China;1004;1001.1999999999998;124.70833333333337;100.20202020202046
2020-02-16;Inner Mongolia;China;70;69.6;27.066666666666677;
2020-02-16;Isle of Man;United Kingdom;0;0.0;;
2020-02-16;Jiangsu;China;617;613.8;50.38888888888891;42.28169014084494
2020-02-16;Jiangxi;China;925;920.1999999999998;73.01333333333336;61.65532879818575
2020-02-16;Jilin;China;89;88.19999999999999;58.44444444444447;
2020-02-16;Liaoning;China;121;120.19999999999997;119.66666666666671;132.5925925925928
2020-02-16;Macau;China;10;9.999999999999998;inf;
2020-02-16;Manitoba;Canada;0;0.0;;
2020-02-16;Martinique;France;0;0.0;;
2020-02-16;Mayotte;France;0;0.0;;
2020-02-16;Montserrat;United Kingdom;0;0.0;;
2020-02-16;New Brunswick;Canada;0;0.0;;
2020-02-16;New Caledonia;France;0;0.0;;
2020-02-16;New South Wales;Australia;4;3.999999999999999;inf;
2020-02-16;Newfoundland and Labrador;Canada;0;0.0;;
2020-02-16;Ningxia;China;70;69.39999999999998;46.00000000000003;
2020-02-16;Northern Territory;Australia;0;0.0;;
2020-02-16;Northwest Territories;Canada;0;0.0;;
2020-02-16;Nova Scotia;Canada;0;0.0;;
2020-02-16;Ontario;Canada;3;2.9999999999999996;inf;
2020-02-16;Prince Edward Island;Canada;0;0.0;;
2020-02-16;Qinghai;China;18;17.999999999999996;inf;
2020-02-16;Quebec;Canada;0;0.0;;
2020-02-16;Queensland;Australia;5;4.999999999999999;inf;
2020-02-16;Reunion;France;0;0.0;;
2020-02-16;Saint Barthelemy;France;0;0.0;;
2020-02-16;Saint Pierre and Miquelon;France;0;0.0;;
2020-02-16;Saskatchewan;Canada;0;0.0;;
2020-02-16;Hubei;China;58182;58101.59999999999;29.808792372881367;13.598826238393311
2020-02-16;Henan;China;1231;1225.9999999999998;51.44680851063831;60.64656616415419
2020-02-16;Heilongjiang;China;445;441.9999999999999;33.051282051282065;28.887387387387484
2020-02-16;Hebei;China;300;296.19999999999993;34.27450980392158;31.582417582417605
2020-02-16;no;Egypt;1;0.9999999999999998;inf;
2020-02-16;Alberta;Canada;0;0.0;;
2020-02-16;Anguilla;United Kingdom;0;0.0;;
2020-02-16;Anhui;China;962;960.1999999999998;67.76190476190477;60.576923076923
2020-02-16;Aruba;Netherlands;0;0.0;;
2020-02-16;Australian Capital Territory;Australia;0;0.0;;
2020-02-16;Beijing;China;380;378.9999999999999;93.9166666666667;74.85333333333334
2020-02-16;Bermuda;United Kingdom;0;0.0;;
2020-02-16;Bonaire, Sint Eustatius and Saba;Netherlands;0;0.0;;
2020-02-16;British Columbia;Canada;4;4.3999999999999995;inf;
2020-02-16;British Virgin Islands;United Kingdom;0;0.0;;
2020-02-16;Cayman Islands;United Kingdom;0;0.0;;
2020-02-16;Channel Islands;United Kingdom;0;0.0;;
2020-02-16;Chongqing;China;551;547.9999999999999;77.71428571428575;88.88524590163986
2020-02-16;Shaanxi;China;236;235.59999999999997;77.55555555555559;89.6666666666659
2020-02-16;Curacao;Netherlands;0;0.0;;
2020-02-16;Falkland Islands (Malvinas);United Kingdom;0;0.0;;
2020-02-16;Faroe Islands;Denmark;0;0.0;;
2020-02-16;French Guiana;France;0;0.0;;
2020-02-16;French Polynesia;France;0;0.0;;
2020-02-16;Fujian;China;287;286.99999999999994;94.77777777777781;91.63440860215071
2020-02-16;Gansu;China;90;90.39999999999998;inf;
2020-02-16;Gibraltar;United Kingdom;0;0.0;;
2020-02-16;Grand Princess;Canada;0;0.0;;
2020-02-16;Greenland;Denmark;0;0.0;;
2020-02-16;Guadeloupe;France;0;0.0;;
2020-02-16;Guangdong;China;1316;1304.1999999999998;46.92121212121213;67.67017543859649
2020-02-16;Guangxi;China;237;235.59999999999997;42.30303030303031;64.40740740740728
2020-02-16;Guizhou;China;144;143.79999999999998;71.1666666666667;58.9444444444443
2020-02-16;Hainan;China;162;161.79999999999995;107.3333333333334;133.83333333333462
2020-02-16;Diamond Princess;Canada;0;0.0;;
2020-02-16;Shandong;China;537;535.1999999999999;75.80952380952382;67.65811965811957
2020-02-16;Hong Kong;China;57;58.19999999999999;112.66666666666671;
2020-02-16;Shanxi;China;129;128.99999999999997;128.00000000000006;142.29629629629542
2020-02-16;no;Bolivia;0;0.0;;
2020-02-16;no;Bosnia and Herzegovina;0;0.0;;
2020-02-16;no;Botswana;0;0.0;;
2020-02-16;no;Brazil;0;0.0;;
2020-02-16;no;Brunei;0;0.0;;
2020-02-16;no;Bulgaria;0;0.0;;
2020-02-16;no;Burkina Faso;0;0.0;;
2020-02-16;no;Burma;0;0.0;;
2020-02-16;no;Burundi;0;0.0;;
2020-02-16;no;Cabo Verde;0;0.0;;
2020-02-16;no;Cambodia;1;0.9999999999999998;inf;
2020-02-16;no;Cameroon;0;0.0;;
2020-02-16;no;Central African Republic;0;0.0;;
2020-02-16;no;Chad;0;0.0;;
2020-02-16;no;Bhutan;0;0.0;;
2020-02-16;no;Chile;0;0.0;;
2020-02-16;no;Comoros;0;0.0;;
2020-02-16;no;Congo (Brazzaville);0;0.0;;
2020-02-16;no;Congo (Kinshasa);0;0.0;;
2020-02-16;no;Costa Rica;0;0.0;;
2020-02-16;no;Cote d'Ivoire;0;0.0;;
2020-02-16;no;Croatia;0;0.0;;
2020-02-16;no;Cuba;0;0.0;;
2020-02-16;no;Cyprus;0;0.0;;
2020-02-16;no;Czechia;0;0.0;;
2020-02-16;no;Denmark;0;0.0;;
2020-02-16;no;Diamond Princess;355;370.79999999999995;4.1751824817518255;4.6945304437564515
2020-02-16;no;Djibouti;0;0.0;;
2020-02-16;no;Dominica;0;0.0;;
2020-02-16;Shanghai;China;328;327.5999999999999;64.80000000000003;80.93333333333334
2020-02-16;no;Colombia;0;0.0;;
2020-02-16;no;Benin;0;0.0;;
2020-02-16;no;Dominican Republic;0;0.0;;
2020-02-16;Victoria;Australia;4;3.999999999999999;inf;
2020-02-16;Sichuan;China;481;483.3999999999999;52.37037037037038;40.678160919540254
2020-02-16;Sint Maarten;Netherlands;0;0.0;;
2020-02-16;South Australia;Australia;2;1.9999999999999996;inf;
2020-02-16;St Martin;France;0;0.0;;
2020-02-16;Tasmania;Australia;0;0.0;;
2020-02-16;Tianjin;China;124;123.79999999999997;61.00000000000002;55.33333333333345
2020-02-16;Tibet;China;1;0.9999999999999998;inf;
2020-02-16;Turks and Caicos Islands;United Kingdom;0;0.0;;
2020-02-16;no;Belize;0;0.0;;
2020-02-16;Western Australia;Australia;0;0.0;;
2020-02-16;Xinjiang;China;71;71.39999999999998;22.8888888888889;
2020-02-16;Yukon;Canada;0;0.0;;
2020-02-16;Zhejiang;China;1167;1165.3999999999999;193.55555555555557;173.00497512437698
2020-02-16;no;Afghanistan;0;0.0;;
2020-02-16;Yunnan;China;171;168.79999999999995;37.11111111111112;50.16161616161621
2020-02-16;no;Algeria;0;0.0;;
2020-02-16;no;Belgium;1;0.9999999999999998;inf;
2020-02-16;no;Belarus;0;0.0;;
2020-02-16;no;Barbados;0;0.0;;
2020-02-16;no;Bangladesh;0;0.0;;
2020-02-16;no;Albania;0;0.0;;
2020-02-16;no;Bahamas;0;0.0;;
2020-02-16;no;Azerbaijan;0;0.0;;
2020-02-16;no;Bahrain;0;0.0;;
2020-02-16;no;Armenia;0;0.0;;
2020-02-16;no;Argentina;0;0.0;;
2020-02-16;no;Antigua and Barbuda;0;0.0;;
2020-02-16;no;Angola;0;0.0;;
2020-02-16;no;Andorra;0;0.0;;
2020-02-16;no;Austria;0;0.0;;
2020-02-17;no;Liberia;0;0.0;;
2020-02-17;no;Luxembourg;0;0.0;;
2020-02-17;no;Lithuania;0;0.0;;
2020-02-17;no;Liechtenstein;0;0.0;;
2020-02-17;no;Libya;0;0.0;;
2020-02-17;no;Lesotho;0;0.0;;
2020-02-17;no;Namibia;0;0.0;;
2020-02-17;no;Latvia;0;0.0;;
2020-02-17;no;Laos;0;0.0;;
2020-02-17;no;Kyrgyzstan;0;0.0;;
2020-02-17;no;Kuwait;0;0.0;;
2020-02-17;no;Kosovo;0;0.0;;
2020-02-17;no;Korea, South;30;29.799999999999994;29.00000000000001;
2020-02-17;no;Lebanon;0;0.0;;
2020-02-17;no;MS Zaandam;0;0.0;;
2020-02-17;no;Mozambique;0;0.0;;
2020-02-17;no;Malawi;0;0.0;;
2020-02-17;no;Malaysia;22;21.999999999999993;inf;
2020-02-17;no;Maldives;0;0.0;;
2020-02-17;no;Mali;0;0.0;;
2020-02-17;no;Malta;0;0.0;;
2020-02-17;no;Mauritania;0;0.0;;
2020-02-17;no;Mauritius;0;0.0;;
2020-02-17;no;Mexico;0;0.0;;
2020-02-17;no;Moldova;0;0.0;;
2020-02-17;no;Monaco;0;0.0;;
2020-02-17;no;Mongolia;0;0.0;;
2020-02-17;no;Montenegro;0;0.0;;
2020-02-17;no;Morocco;0;0.0;;
2020-02-17;no;Kenya;0;0.0;;
2020-02-17;no;Madagascar;0;0.0;;
2020-02-17;no;Kazakhstan;0;0.0;;
2020-02-17;no;Guyana;0;0.0;;
2020-02-17;no;Japan;67;68.99999999999999;9.282051282051285;
2020-02-17;no;Estonia;0;0.0;;
2020-02-17;no;Eswatini;0;0.0;;
2020-02-17;no;Ethiopia;0;0.0;;
2020-02-17;no;Fiji;0;0.0;;
2020-02-17;no;Finland;1;0.9999999999999998;inf;
2020-02-17;no;France;12;11.999999999999998;inf;
2020-02-17;no;Gabon;0;0.0;;
2020-02-17;no;Gambia;0;0.0;;
2020-02-17;no;Georgia;0;0.0;;
2020-02-17;no;Germany;16;15.999999999999996;inf;
2020-02-17;no;Ghana;0;0.0;;
2020-02-17;no;Greece;0;0.0;;
2020-02-17;no;Grenada;0;0.0;;
2020-02-17;no;Guatemala;0;0.0;;
2020-02-17;no;Guinea;0;0.0;;
2020-02-17;no;Guinea-Bissau;0;0.0;;
2020-02-17;no;Haiti;0;0.0;;
2020-02-17;no;Holy See;0;0.0;;
2020-02-17;no;Honduras;0;0.0;;
2020-02-17;no;Hungary;0;0.0;;
2020-02-17;no;Iceland;0;0.0;;
2020-02-17;no;India;3;2.9999999999999996;inf;
2020-02-17;no;Indonesia;0;0.0;;
2020-02-17;no;Iran;0;0.3999999999999999;;
2020-02-17;no;Iraq;0;0.0;;
2020-02-17;no;Ireland;0;0.0;;
2020-02-17;no;Israel;0;0.0;;
2020-02-17;no;Italy;3;2.9999999999999996;inf;
2020-02-17;no;Jamaica;0;0.0;;
2020-02-17;no;Jordan;0;0.0;;
2020-02-17;no;Netherlands;0;0.0;;
2020-02-17;no;Eritrea;0;0.0;;
2020-02-17;no;Nicaragua;0;0.0;;
2020-02-17;no;Sri Lanka;1;0.9999999999999998;inf;
2020-02-17;no;Sudan;0;0.0;;
2020-02-17;no;Suriname;0;0.0;;
2020-02-17;no;Sweden;1;0.9999999999999998;inf;
2020-02-17;no;Switzerland;0;0.0;;
2020-02-17;no;Syria;0;0.0;;
2020-02-17;no;Taiwan*;22;20.999999999999996;10.000000000000004;
2020-02-17;no;Tajikistan;0;0.0;;
2020-02-17;no;Tanzania;0;0.0;;
2020-02-17;no;Thailand;35;34.39999999999999;34.000000000000014;
2020-02-17;no;Timor-Leste;0;0.0;;
2020-02-17;no;Togo;0;0.0;;
2020-02-17;no;Trinidad and Tobago;0;0.0;;
2020-02-17;no;Tunisia;0;0.0;;
2020-02-17;no;Turkey;0;0.0;;
2020-02-17;no;US;13;12.999999999999998;inf;
2020-02-17;no;Uganda;0;0.0;;
2020-02-17;no;Ukraine;0;0.0;;
2020-02-17;no;United Arab Emirates;9;8.799999999999999;17.33333333333334;
2020-02-17;no;United Kingdom;19;18.799999999999997;36.66666666666667;
2020-02-17;no;Uruguay;0;0.0;;
2020-02-17;no;Uzbekistan;0;0.0;;
2020-02-17;no;Venezuela;0;0.0;;
2020-02-17;no;Vietnam;16;15.999999999999996;inf;
2020-02-17;no;West Bank and Gaza;0;0.0;;
2020-02-17;no;Western Sahara;0;0.0;;
2020-02-17;no;Yemen;0;0.0;;
2020-02-17;no;Zambia;0;0.0;;
2020-02-17;no;Zimbabwe;0;0.0;;
2020-02-17;no;Spain;2;1.9999999999999996;inf;
2020-02-17;no;South Sudan;0;0.0;;
2020-02-17;no;South Africa;0;0.0;;
2020-02-17;no;Somalia;0;0.0;;
2020-02-17;no;Niger;0;0.0;;
2020-02-17;no;Nigeria;0;0.0;;
2020-02-17;no;North Macedonia;0;0.0;;
2020-02-17;no;Norway;0;0.0;;
2020-02-17;no;Oman;0;0.0;;
2020-02-17;no;Pakistan;0;0.0;;
2020-02-17;no;Panama;0;0.0;;
2020-02-17;no;Papua New Guinea;0;0.0;;
2020-02-17;no;Paraguay;0;0.0;;
2020-02-17;no;Peru;0;0.0;;
2020-02-17;no;Philippines;3;2.9999999999999996;inf;
2020-02-17;no;Poland;0;0.0;;
2020-02-17;no;Portugal;0;0.0;;
2020-02-17;no;Qatar;0;0.0;;
2020-02-17;no;New Zealand;0;0.0;;
2020-02-17;no;Romania;0;0.0;;
2020-02-17;no;Rwanda;0;0.0;;
2020-02-17;no;Saint Kitts and Nevis;0;0.0;;
2020-02-17;no;Saint Lucia;0;0.0;;
2020-02-17;no;Saint Vincent and the Grenadines;0;0.0;;
2020-02-17;no;San Marino;0;0.0;;
2020-02-17;no;Sao Tome and Principe;0;0.0;;
2020-02-17;no;Saudi Arabia;0;0.0;;
2020-02-17;no;Senegal;0;0.0;;
2020-02-17;no;Serbia;0;0.0;;
2020-02-17;no;Seychelles;0;0.0;;
2020-02-17;no;Sierra Leone;0;0.0;;
2020-02-17;no;Singapore;77;77.79999999999998;29.866666666666678;
2020-02-17;no;Slovakia;0;0.0;;
2020-02-17;no;Slovenia;0;0.0;;
2020-02-17;no;Russia;2;1.9999999999999996;inf;
2020-02-17;no;Equatorial Guinea;0;0.0;;
2020-02-17;no;Nepal;1;0.9999999999999998;inf;
2020-02-17;no;Egypt;1;0.9999999999999998;inf;
2020-02-17;Inner Mongolia;China;72;71.6;35.000000000000014;
2020-02-17;Isle of Man;United Kingdom;0;0.0;;
2020-02-17;Jiangsu;China;626;621.3999999999999;55.969696969696976;63.13402061855678
2020-02-17;Jiangxi;China;930;926.9999999999998;108.54901960784318;96.67368421052633
2020-02-17;Jilin;China;89;88.99999999999999;177.3333333333334;
2020-02-17;Liaoning;China;121;120.59999999999998;120.33333333333339;200.1111111111083
2020-02-17;Macau;China;10;9.999999999999998;inf;
2020-02-17;Manitoba;Canada;0;0.0;;
2020-02-17;Martinique;France;0;0.0;;
2020-02-17;Mayotte;France;0;0.0;;
2020-02-17;Montserrat;United Kingdom;0;0.0;;
2020-02-17;New Brunswick;Canada;0;0.0;;
2020-02-17;New Caledonia;France;0;0.0;;
2020-02-17;New South Wales;Australia;4;3.999999999999999;inf;
2020-02-17;Newfoundland and Labrador;Canada;0;0.0;;
2020-02-17;Ningxia;China;70;70.19999999999999;inf;
2020-02-17;Northern Territory;Australia;0;0.0;;
2020-02-17;Northwest Territories;Canada;0;0.0;;
2020-02-17;Nova Scotia;Canada;0;0.0;;
2020-02-17;Ontario;Canada;3;2.9999999999999996;inf;
2020-02-17;Prince Edward Island;Canada;0;0.0;;
2020-02-17;Qinghai;China;18;17.999999999999996;inf;
2020-02-17;Quebec;Canada;0;0.0;;
2020-02-17;Queensland;Australia;5;4.999999999999999;inf;
2020-02-17;Reunion;France;0;0.0;;
2020-02-17;Saint Barthelemy;France;0;0.0;;
2020-02-17;Saint Pierre and Miquelon;France;0;0.0;;
2020-02-17;Saskatchewan;Canada;0;0.0;;
2020-02-17;Shaanxi;China;240;237.99999999999994;59.00000000000002;102.46376811594281
2020-02-17;Hunan;China;1006;1005.1999999999998;401.4666666666668;169.48022598870122
2020-02-17;Hubei;China;59989;59626.59999999999;31.090909090909108;27.350141383504752
2020-02-17;Hong Kong;China;60;59.59999999999998;28.833333333333343;
2020-02-17;Henan;China;1246;1241.6;72.33333333333337;73.81526104417611
2020-02-17;Anguilla;United Kingdom;0;0.0;;
2020-02-17;Anhui;China;973;970.5999999999999;83.62318840579711;77.3279569892471
2020-02-17;Aruba;Netherlands;0;0.0;;
2020-02-17;Australian Capital Territory;Australia;0;0.0;;
2020-02-17;Beijing;China;381;383.19999999999993;126.22222222222224;90.23809523809551
2020-02-17;Bermuda;United Kingdom;0;0.0;;
2020-02-17;Bonaire, Sint Eustatius and Saba;Netherlands;0;0.0;;
2020-02-17;British Columbia;Canada;5;4.599999999999999;8.66666666666667;
2020-02-17;British Virgin Islands;United Kingdom;0;0.0;;
2020-02-17;Cayman Islands;United Kingdom;0;0.0;;
2020-02-17;Channel Islands;United Kingdom;0;0.0;;
2020-02-17;Chongqing;China;553;552.5999999999999;122.07407407407413;111.79591836734747
2020-02-17;Curacao;Netherlands;0;0.0;;
2020-02-17;Diamond Princess;Canada;0;0.0;;
2020-02-17;Shandong;China;541;539.3999999999999;119.25925925925928;97.15151515151517
2020-02-17;Falkland Islands (Malvinas);United Kingdom;0;0.0;;
2020-02-17;French Guiana;France;0;0.0;;
2020-02-17;French Polynesia;France;0;0.0;;
2020-02-17;Fujian;China;290;289.3999999999999;114.93333333333337;114.77333333333333
2020-02-17;Gansu;China;91;90.59999999999998;180.66666666666674;
2020-02-17;Gibraltar;United Kingdom;0;0.0;;
2020-02-17;Grand Princess;Canada;0;0.0;;
2020-02-17;Greenland;Denmark;0;0.0;;
2020-02-17;Guadeloupe;France;0;0.0;;
2020-02-17;Guangdong;China;1322;1318.1999999999998;93.61904761904768;82.99787685774922
2020-02-17;Guangxi;China;238;239.19999999999996;157.77777777777783;61.96491228070182
2020-02-17;Guizhou;China;146;144.99999999999997;96.22222222222224;84.39215686274498
2020-02-17;Hainan;China;163;163.59999999999997;324.66666666666674;108.00000000000003
2020-02-17;Hebei;China;301;300.79999999999995;59.46666666666668;46.09374999999997
2020-02-17;Heilongjiang;China;457;452.19999999999993;27.645833333333343;36.73333333333333
2020-02-17;Faroe Islands;Denmark;0;0.0;;
